reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
414dccb4-da76-4620-8a6a-98d7ec9c6aa7,Hanan Aboshanab,Its cool easy I love,5,0,281.0.0.19.105,2023-05-06 23:00:48,,
f09746f5-e9bd-49ab-8445-41e0e2163768,RAJ KUMAR,Power Instagram,5,0,277.0.0.17.107,2023-05-06 23:00:42,,
59ccef98-3f0c-4a65-8a4c-9de3c3214e6b,Preeti Tiwari Kathak,Speechlessi describe beneficial is❤️🙂😊,5,0,281.0.0.19.105,2023-05-06 23:00:31,,
2457fe1a-848b-4e36-b472-fd79b4abaae0,Arjun Adhikari,Very good 👍,5,0,281.0.0.19.105,2023-05-06 23:00:25,,
db18dc65-eeb0-4b9a-9ea1-bb98e050b020,jatin singh Mourya,10 pe 10,5,0,281.0.0.19.105,2023-05-06 23:00:20,,
708cb8b7-f5d6-4ef9-8a4a-3e81604825a8,Khem Singh,Nice app,5,0,,2023-05-06 22:59:40,,
b89aff8f-04b9-4962-a5cd-42bf5da599b4,German Sandoval,Excelente gustan sus reels que podemos ponerle música,5,0,281.0.0.19.105,2023-05-06 22:59:34,,
288b3dba-001f-4993-86e9-d466267c3be7,Noushu Nowshad,Life partner,5,0,278.0.0.21.117,2023-05-06 22:59:15,,
0a35b651-1438-4faf-b03d-828827e70cb7,Andrew Baluyut,please return old call background pixelated one doesnt look nice I hope notice opinion users probably prefer smooth background pixelated one,3,0,281.0.0.19.105,2023-05-06 22:59:08,,
a3516416-84e3-4fd7-834f-427bfd435c66,Irshad Ali,Good,2,0,281.0.0.19.105,2023-05-06 22:59:07,,
82d7cbd2-a968-4ed1-a1e7-6eb00c9ef6c6,TERMINATOR X GAMER,Good app,5,0,266.0.0.19.106,2023-05-06 22:59:06,,
45d133fb-a8f4-441a-a976-6477baba77f0,naymulislamshifat,খুব ভালো,5,0,,2023-05-06 22:58:26,,
648d6059-71a5-4910-bf0c-82ad1bfc9554,Himanshu Doc,Good,5,0,,2023-05-06 22:58:17,,
e63a56a7-a942-488e-b240-37c7560280c6,June's ansari June's ansari,Best,5,0,281.0.0.19.105,2023-05-06 22:58:16,,
8cae85ff-f35c-4997-a619-76948606f131,Tutul Sameer,Good platforms,4,0,281.0.0.19.105,2023-05-06 22:57:53,,
3c7b2ecd-d077-492a-8a91-5fc5d625f7b7,Mamon Hasion,Good,4,0,,2023-05-06 22:57:49,,
57e04bb3-949b-44da-b2b3-bdfa27b7b9ea,Jadeja Prahladsinh Prahladsinh,Omdev,5,0,,2023-05-06 22:57:38,,
493a0436-0379-49c9-af7b-f9c7df563320,Sarman Arya,ek Kam Karo mara 1M follew kroya Thanks 🙏,1,0,279.0.0.23.112,2023-05-06 22:57:38,,
92da374d-0ceb-4448-95e0-74504d20edc6,mrwan essa,There bad things,1,0,,2023-05-06 22:57:36,,
0defb5d1-7c8d-441d-9ff7-0d6f03d21cb2,Archana Sahu,Very nice app,5,0,278.0.0.21.117,2023-05-06 22:57:29,,
05a73ca2-ae2b-423b-8fb6-bfff16bf1691,Priyanka Jindal,Very nice app,5,0,281.0.0.19.105,2023-05-06 22:57:09,,
aedf8479-ef32-4061-bbaf-bf7be72b1bfa,Laiqkhan Afridi,Very good,5,0,281.0.0.19.105,2023-05-06 22:57:01,,
cbf4b9cb-87f1-4d1e-8b05-ff071d0b1cf2,Chanda Kumari,This good app far relatives,4,0,281.0.0.19.105,2023-05-06 22:56:40,,
00f229b9-f121-46fa-9dbf-e6614fe4c808,Armandeep Singh,Very good app emotion happy,4,0,,2023-05-06 22:56:27,,
d62870cd-39d8-4998-a3ff-103c8ad6ad23,Adetya singh,Awesome,4,0,281.0.0.19.105,2023-05-06 22:56:11,,
a059532e-1db6-428f-a3ae-11c1acbaf206,Pankaj Jaiswal,Message reply option show chat inbox,1,0,,2023-05-06 22:56:06,,
5f71ad9c-1b14-4881-bf32-d1f9d14ca7a7,Babita Devi,Nice,5,0,,2023-05-06 22:55:18,,
9f373eae-8682-4150-9f16-9e6b056df8bd,Muskan,Goodness,5,0,,2023-05-06 22:55:05,,
3d37bf04-f4aa-4a2f-af64-989c0a9ac2d5,Ani tek2,Good,5,0,,2023-05-06 22:54:59,,
ee44bb4c-73b2-46db-938b-c45daa8d272e,10_Abhilash Chowdhury,This app full bugs glitches I upload stories using music I add music shows couldnt upload story disgusting,1,0,281.0.0.19.105,2023-05-06 22:54:55,,
a7fa0c12-3280-4efb-9da2-6eb2ea7fe443,GANESH KUMAR,Rahul Kumar,1,0,264.0.0.22.106,2023-05-06 22:54:46,,
7fa450a6-7024-44cb-86a6-39aa624b5451,Divyvijay Vagadiya,Really really happy Instagram online shop inspire push much plz follow guys reainbowresinart resin products,5,0,268.0.0.18.72,2023-05-06 22:54:32,,
1098d4df-9cdd-4401-9578-5dde7467789f,Alice condana,It great site,5,0,,2023-05-06 22:54:12,,
8f956662-7e6f-4556-bd7d-f737db499dd1,ISLAMIC FACTZ YT,Kiya fayeda aise app ka ladkiya reply krti nhi,2,0,255.1.0.17.102,2023-05-06 22:53:56,,
e9ded0bf-6a62-4744-8e38-09ecf715dc33,Pratik Chowdhury,ভালো👍,4,0,281.0.0.19.105,2023-05-06 22:53:40,,
eb2207e3-03c4-47e6-a2d1-808e0c49e9e6,Ashok Kumar,Best app insta,5,0,278.0.0.21.117,2023-05-06 22:53:38,,
e224ee5b-1740-4723-9135-90a7485b616b,Wall Kurt,Love instagram,4,0,278.0.0.22.117,2023-05-06 22:53:11,,
f07355bf-3767-4b6b-85ac-859c3a451f09,Elizabeth Abbasi,Love,5,0,281.0.0.19.105,2023-05-06 22:53:01,,
1ed0ac2d-8d9e-4349-988b-e29eb192d88e,Sapna Gupta,Its amazing platform,5,0,281.0.0.19.105,2023-05-06 22:52:57,,
e77fa247-983e-4875-8748-96f211fdc8eb,Vikarm Nayak,Wold best app Instagram,1,0,281.0.0.19.105,2023-05-06 22:52:55,,
a8ab66db-d3b7-429a-b405-ce43255d2844,Rajneesh rnk,Best app,5,0,237.0.0.14.102,2023-05-06 22:52:40,,
76ad31ed-8fdc-4e1f-9af7-604f5f7ded2b,Sumanth Rao g,Supper,5,0,,2023-05-06 22:52:40,,
56112443-2da2-4080-9708-de4cac703be5,Golu Vishwakarma,Better Platform,5,0,281.0.0.19.105,2023-05-06 22:52:40,,
ef231242-319c-427d-8e10-c8c0cb588b97,Karan Penghor,Nice,5,0,281.0.0.19.105,2023-05-06 22:52:24,,
9d87bd24-c759-4336-a88f-b4f6e2264def,Smitha Manoj,Nice,1,0,,2023-05-06 22:52:23,,
3dea18f1-4f4a-468f-a3be-4a62786de01f,Mustafa Shaikh,Wfwhengg,5,0,,2023-05-06 22:52:16,,
47725a78-b3b3-4598-a95b-44cde2ff2964,Prosper Martin,This app soooo good,5,0,281.0.0.19.105,2023-05-06 22:51:59,,
2b0cab8d-4c24-4e24-b70c-5bc4af258fce,Mohamed Alnamani,The best app In woooooorld,5,0,281.0.0.19.105,2023-05-06 22:51:55,,
dfa4b958-2c9b-4c15-bbc5-b330b476ad29,Sreena Raju,Superb,5,0,281.0.0.19.105,2023-05-06 22:51:46,,
2e0a3d71-d511-4b1a-bb71-ccb4ac07831a,MIR JAN,Good,5,0,246.1.0.16.113,2023-05-06 22:51:38,,
a53f31dc-c64b-4176-8b6b-63596569cf84,Anup Kumar Mishra,Very good,5,0,260.0.0.23.115,2023-05-06 22:51:32,,
6a2397ae-34aa-4479-86ef-052ed4f2c8d6,Mahesh Masiyava,મહેશ,5,0,281.0.0.19.105,2023-05-06 22:51:13,,
fd4af43e-ec8e-4c05-8c9b-4c7a48e77b26,Ibrhim Banu,Very nice good luck everything amma OOO,5,0,,2023-05-06 22:51:12,,
7daad18f-b7df-44f0-bc6c-ea750fda78b0,Shaoun Sorker,Thanks help support 🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟,5,0,281.0.0.19.105,2023-05-06 22:50:50,,
4fb0f68c-4a54-4285-b3b9-9c0de4b8ac7f,Ratan Kumar,Amazing,5,0,232.0.0.16.114,2023-05-06 22:50:48,,
98c460aa-17cb-40a1-b130-16fce6588cc9,Amaan Vhora,seen story I cant hes time update new future I seen users seen story I seen time,5,0,279.0.0.23.112,2023-05-06 22:50:43,,
9391e777-f270-45c9-824f-858b77a15605,Kamlesh Jha,Reel ka option nahi aa raha h,5,0,281.0.0.19.105,2023-05-06 22:50:35,,
440ac526-3826-4b3e-9c56-026a4fe6d23e,reshma shinde,nice,5,0,,2023-05-06 22:50:28,,
36595dbb-23f4-4bfd-af9d-62e3c158a48c,Rajendra Singh,5 years old,1,0,216.1.0.21.137,2023-05-06 22:50:25,,
4249282b-5e75-4b5f-b6fe-ff2b5a4add75,Happy Movie s your,Good experience app 🥴🥴also highly addictive carefully use 😊😊,5,0,280.0.0.18.114,2023-05-06 22:50:01,,
88ea18a2-6727-4d71-8833-4308a6a19f0b,Nishant More,Awesome 💚💯 This beat soshal aap,5,0,281.0.0.19.105,2023-05-06 22:49:14,,
09f78fc5-e47b-44fa-97ce-5a20d498ea88,theOfficial Oni,App becoming worse worse use Especially latest update Take ages upload reel sometimes dont even upload,1,0,,2023-05-06 22:49:07,,
d91f24a1-d44e-42c9-be18-51707fe64417,Mark Graham,The options posting pictures videos Android version Instagram great editing features limited often intuitive This editing difficulty seems true especially posting,3,0,281.0.0.19.105,2023-05-06 22:49:04,,
44df449f-ca0a-407c-9d8c-8bc48ed5fd5c,Mister Ali,Its good 👍,5,0,,2023-05-06 22:48:52,,
15e31b9b-8475-4600-a804-4f7d6be51e98,Lata Dabrase,👍,5,0,,2023-05-06 22:48:38,,
3bb3db5e-b31c-44af-8cd3-c03cec1165ba,Rafikul Alam,It cool 😊,5,0,,2023-05-06 22:48:06,,
766e4ac8-f2b9-4d13-81f9-ce370ff19974,Pretty J,Good could better By adding follow button next handles name Ie account name Please help us grow genuine audiences adding crucial button next handle It would go along way reduce fraudulent follow4follow nonsense,3,0,281.0.0.19.105,2023-05-06 22:47:46,,
334641ef-b009-482d-9063-af44dee4f349,Bhupedar Bharti,Bhupendra bharti,5,0,280.0.0.18.114,2023-05-06 22:47:35,,
90dd04ca-f024-43b8-b45b-28807dc32070,Lucky Raj,Mst,5,0,269.0.0.18.75,2023-05-06 22:46:55,,
2350de26-bb23-4d4d-9efc-95d323e97862,MƠƝƠƊƖƤ ƁƛƲƦƖ,Very useful app,5,0,281.0.0.19.105,2023-05-06 22:46:37,,
9e974553-9f6b-4ee0-8e68-dfc1de9ceb2e,Md aabid Ansari,Please follow badhao na🥺10k My Instagram account mraabid001,5,0,280.0.0.18.114,2023-05-06 22:45:56,,
337fc006-a1e3-4a0a-bb97-4711419d3f87,Raghav Joshi,Good,5,0,,2023-05-06 22:45:51,,
1759b595-018a-4b5f-bceb-feeedbaa0622,sadhu jaydeep,Instagram best please support talent,5,0,281.0.0.19.105,2023-05-06 22:45:51,,
6ccef42e-bdac-4183-a7c4-4086e9be19c5,Usama Bhatti,Outstanding way share thoughts,4,0,281.0.0.19.105,2023-05-06 22:45:37,,
db52cf83-7e7f-45e4-9a3a-486f31118f65,Rossu Mehar,Mast app,5,0,279.0.0.23.112,2023-05-06 22:45:16,,
aeb6e392-904c-49f0-913e-4499f688ff6a,Muhammad Shammas,🔥,3,0,237.0.0.14.102,2023-05-06 22:45:05,,
63a95519-fce2-4d77-8827-f3eeaf9f8e04,roshan jat,A1 app,5,0,281.0.0.19.105,2023-05-06 22:44:38,,
820e3715-450a-4fba-83f3-cd833ac4c210,Kostas Xrysou,Good app 1010,5,0,281.0.0.19.105,2023-05-06 22:44:23,,
195ed8e1-1030-49e3-a2a8-b85408438eb0,Shard Mota,Ladki hi nai pat ti h itzankit2002,5,0,272.0.0.16.73,2023-05-06 22:44:19,,
7105a9c5-696d-4fb8-bea8-d1bea00f9b50,اسكت لك,srtdoog,5,0,,2023-05-06 22:43:24,,
515a0df0-1d62-44ad-874c-e6d621299cee,Latoya Miller,Customer service horrible account got hacked create whole new account I account since 2012 couldnt get back AI doesnt recognize verify Something done improve system,5,0,281.0.0.19.105,2023-05-06 22:43:00,,
6b710904-881c-4a37-b08d-3cdb69cee8b4,Saad Badran,Wow app amazing I love I ’ express emojis change themes reply anyone It ’ fun left friends enjoy features ages I newest version app ’ matter Best app ever One star,1,0,281.0.0.19.105,2023-05-06 22:43:00,,
4ff05d7c-0352-45b9-8077-cad5299cae36,Jeanne Miller,😋😋😋😋,2,0,281.0.0.19.105,2023-05-06 22:42:45,,
a5b7ad78-c45c-4834-a5dd-a09f1294b6e2,trinetrasanoj 082,Happy app,5,0,281.0.0.19.105,2023-05-06 22:42:35,,
46aa616e-e13c-414b-9b78-c62c6099b177,Jose Luna Ministries,Very good platform thanks much 🙂,4,0,281.0.0.19.105,2023-05-06 22:42:19,,
3c311361-b8cb-4cce-a9a4-16517ab62ed5,Sara Freites C,The thing would make app better TikTok download videos Take suggestion account,4,0,281.0.0.19.105,2023-05-06 22:42:10,,
a018f38e-1b5d-4a25-b9b7-4eccacc7e58b,parmananad Patel Ji,Parmanand,5,0,281.0.0.19.105,2023-05-06 22:41:55,,
dabed4e0-4cf0-4115-a80b-4431995b334f,Anukrati Awasthi,This app useful persons,1,0,281.0.0.19.105,2023-05-06 22:41:47,,
6afb3795-9640-47d3-8325-615810505d8d,Mitali Mathur,Very nice,5,0,281.0.0.19.105,2023-05-06 22:41:24,,
453aee5a-3f4a-4804-9c27-654a5762b13e,Rinku Yadav,Supar exactly,5,0,281.0.0.19.105,2023-05-06 22:41:16,,
25310355-e0b2-4429-a956-cd52bf4350d1,Piyush Kumar,Time pass app,1,0,280.0.0.18.114,2023-05-06 22:40:57,,
a24c74f7-a226-4f70-8f1d-207f03f08713,Govind Banjara,Good 👍,5,0,219.0.0.12.117,2023-05-06 22:40:43,,
a8f33b0e-e8b1-4a4b-9c44-3d4ab70cdddc,Hamza Awan,Insta good time pass made choice,5,0,281.0.0.19.105,2023-05-06 22:40:33,,
21e2bd68-3d0b-4ce1-bc09-914a96f8473a,Savyasachi R P,Niz,5,0,278.0.0.21.117,2023-05-06 22:40:10,,
b496d7eb-ddc3-4f8b-964d-72cc4c293d35,Tushar Kumar Chayal,Im Loving Its amazing,5,0,109.0.0.18.124,2023-05-06 22:40:01,,
2e270e38-addf-4164-954e-27cc4e051566,Divyansh Choursiya,There many bugs like video playing issueVideo qualityLag unexpected errorsI able watch reels cant get solution till nowI complaint 3 months ago,1,1,281.0.0.19.105,2023-05-06 22:39:21,,
56c86201-f9f5-47da-9cbd-4ecf304d6629,deepti dulera,Wow,5,0,279.0.0.23.112,2023-05-06 22:39:19,,
72a2c7f7-e77e-49d6-a85b-4caf1a90dcec,Rohit Sonu,Good app,4,0,278.0.0.22.117,2023-05-06 22:38:59,,
523fa98c-aa72-4d20-a6ea-6b19d8fa765a,Lucky Kumar,I like app safe chatting,4,0,280.0.0.18.114,2023-05-06 22:38:58,,
ff3f1880-4dd6-413a-bba9-d147e567f6f5,Saumya Tiwari,Please 🙏 Instragram account available reelsinable reels help please 🙏🙏,1,0,281.0.0.19.105,2023-05-06 22:38:53,,
e1529895-3420-482c-95ed-58a8bcd3b95a,Abdullah Younas,Instagram account problem solve,1,0,278.0.0.22.117,2023-05-06 22:38:34,,
a36cff5c-1371-4bf9-9c7d-7503f93f408c,Naveen Naveen,I love 💕😘😘💕💕,5,0,273.0.0.16.72,2023-05-06 22:38:03,,
1910f3ad-03ed-404a-94b3-bbbef49ced0b,Zainab Jahangir,Zooneee,5,0,,2023-05-06 22:37:49,,
5966defd-62cd-4868-abc6-d3a9940cfe6c,Antara Debnath,Very interesting app✨,5,0,,2023-05-06 22:37:15,,
32d1556f-497b-413c-819b-c8246dbfe037,ADAN MAAZ,I Instagram 3 years still rated creator 190 followers adanmaaz4 account 😭😢,4,0,281.0.0.19.105,2023-05-06 22:36:56,,
18a8305d-ed94-420b-a811-a80445d9b68b,Aditya Dahiya,Nice,1,0,250.0.0.21.109,2023-05-06 22:36:27,,
105701ab-be5a-488b-92af-b2217c8044c8,Mohammed Hussain,Its ok 😊,5,0,,2023-05-06 22:36:25,,
68a7557c-ccc6-4b12-83c3-1044f5dbcd53,nastra nastra,This app good 🥴,4,0,281.0.0.19.105,2023-05-06 22:36:17,,
f10a017c-cb00-4cd7-9b38-7b7898877d1f,Butti Udaykiran,Suppr,5,0,,2023-05-06 22:36:16,,
5da366d3-55ea-45a2-bd93-c6cea81ad00f,Its me Gourav,Not interested app 🤮🤮,1,0,281.0.0.19.105,2023-05-06 22:36:00,,
2a4b1ab5-a776-4dd5-9de1-a05e8bdf327b,Kuldeep Kumar,I love Instagram 😍😍,5,0,281.0.0.19.105,2023-05-06 22:35:59,,
1abf5276-1d28-4b9e-84e3-5ba792a2f3c5,Muh.Agung Asmawi,Hey man account doesnt notes feature like friends could fix,3,0,281.0.0.19.105,2023-05-06 22:35:52,,
487683c3-649f-46ed-b862-09ba36aaa71f,Sk Subani,Sksubani,5,0,279.0.0.23.112,2023-05-06 22:35:38,,
059384d9-9535-448e-bb4d-9930a5ced14d,Himanshu Kashyap,Fantastic,5,0,281.0.0.19.105,2023-05-06 22:35:37,,
fd70f322-37fb-478b-a743-e2ec534a9427,Pooja gaikwad,😍,4,0,281.0.0.19.105,2023-05-06 22:35:15,,
83bd6602-cbc5-492e-b06b-e5c8ad3932bd,SãlârSíkàñdar Production,Very Very Very Good,5,0,278.0.0.21.117,2023-05-06 22:35:14,,
ae511b92-cb0d-4287-b09b-f1fa0311b01c,Nikhil Badariya,Siishti9042,1,0,,2023-05-06 22:35:11,,
e788a77b-924a-4113-b0c3-58a194e6d3aa,Chandan Kumar,Very bad aap harmful upcoming generation,1,0,,2023-05-06 22:34:58,,
ff8a3174-d7ec-4a3a-b0be-a31644e61873,Khan Babar,I want grow account please Instagram,5,0,,2023-05-06 22:34:41,,
5d4329c4-6bdb-40b5-bc92-66c207bd4760,Vivek Panchakati,Super App,5,0,278.0.0.21.117,2023-05-06 22:34:37,,
868650b4-88a1-4342-b0d8-49e5dd16740b,Shabeeb Khan,good,1,0,216.1.0.21.137,2023-05-06 22:33:44,,
43ea136a-986b-4556-a548-07b46be631cd,God_manoj,Nekwubowid,5,0,,2023-05-06 22:33:40,,
dcabce87-2c0d-4de4-9035-24eae5c567ff,Abishek R 20FT002,Petision added reply option🗿,1,0,,2023-05-06 22:33:20,,
1a62ffb5-ccf6-47d8-8004-419827d5aa71,rajiv Verma,Nice app,5,0,278.0.0.22.117,2023-05-06 22:33:19,,
2725ab6f-7e86-4938-a5cd-51b85e79fff2,Andra Gunawan Nukman,Too much policy many rules bring back old instagram,1,0,281.0.0.19.105,2023-05-06 22:32:44,,
c11721d9-381d-46a3-97d8-34b81dd7c60e,Babul Kumar,I feel happy 😊,5,0,281.0.0.19.105,2023-05-06 22:32:42,,
cf521aaf-1c4d-46e4-89bb-ba7d115816f0,Shyam Kumar,Very good App,5,0,280.0.0.18.114,2023-05-06 22:32:25,,
aaf1d9ec-1efc-40da-b0dd-60944ad7c08b,Peter Shooyook,Awesome App Exciting,5,0,281.0.0.19.105,2023-05-06 22:31:43,,
872189df-1cad-42e4-b65a-ebc9df653244,Shanu Sonvani,Hay doston,4,0,280.0.0.18.114,2023-05-06 22:31:36,,
d66f6f30-df9b-4cae-94f0-38d0d528102b,livy ke,Superb,5,0,281.0.0.19.105,2023-05-06 22:31:34,,
d45a5ce5-3d45-449c-9cec-22ea1dde9121,The Mechanical Man,Keeps getting worse worse 50 feed ads sponsored content instead people I follow New posts dont show properly feed The final straw seeing browse related button added literally every post covers corner image Stop throwing garbage screen let see images I want people I follow Uninstalled,1,0,,2023-05-06 22:31:20,,
5be4aa57-7d70-4977-bb5e-c84488333848,Abujar Ansari,This app good aosm outerstanding🥰🥰😏💯💯💯✨,5,0,,2023-05-06 22:31:18,,
99929d94-a710-4884-8148-94d01a8f16f0,Ghost rider,I love Instagram,5,0,,2023-05-06 22:31:18,,
07403e7e-c417-4675-a8c3-21ae4a406bb7,Amreen shakir ali Khan,Good,5,0,281.0.0.19.105,2023-05-06 22:31:05,,
2fe37ebc-38b5-4634-b96a-aa64bc303cfd,Sachin Kumar,Good,5,0,278.0.0.21.117,2023-05-06 22:30:34,,
274c48cb-872d-4ea2-9242-92e71fa038f1,Arpita Agarwal,Your page open,2,0,281.0.0.19.105,2023-05-06 22:30:15,,
edc2b9cd-1708-4960-824d-90212dd2322c,Jogananda Dash,So many technical problems like I want give reaction friend message I give also make high quality photo low quality run whole quality,3,0,224.2.0.20.116,2023-05-06 22:29:33,,
29c6716f-64d3-4fb4-ba4f-2d907f151e8c,Vinod Kumar Gurivelli,Highlet,5,0,281.0.0.19.105,2023-05-06 22:29:32,,
60e97b76-13ec-4c5a-ace6-ec19c04d5f14,Raam Kumar Jai shree Raam,Good,5,0,,2023-05-06 22:29:18,,
3762cd69-0176-4685-88ff-8ce2b8c5db43,Saurabh,Why hell I dont latest features instagram matter many times I update features remains,1,0,250.0.0.21.109,2023-05-06 22:29:07,,
b186cda9-ea0b-4521-99ff-0282c6f38875,Seyedmojtaba Seyedzadeh,It Perfect,5,0,280.0.0.18.114,2023-05-06 22:29:03,,
8e17c5b1-23f9-4ee4-99b3-a0f487f86cf2,Ram Kumar,Good,4,0,270.2.0.24.82,2023-05-06 22:29:00,,
98edb631-539d-483a-b151-fa424fb8436c,Yadvendra Yadav,Uses much mobile data,1,0,281.0.0.19.105,2023-05-06 22:28:50,,
6b506e36-60a0-4b88-b934-ca8982ff3a30,sachin bau,Nice,5,0,,2023-05-06 22:28:23,,
618f20e5-b20e-437c-ab35-01c09fed3214,Abhishek Kumar,Abhi Paswan 979,5,0,,2023-05-06 22:28:21,,
15808a6c-d528-45f1-aee3-f732c43293b2,Jonathan Klimow,Opened Instagram one day find Ive permanently banned violating terms use I rarely post Instagram scroll every check friends lives way I feel Ive violated terms use Now Im unable create new account connect friends facebook I clicked appeal button bot told would look three later nothing 5 weeks later I got account back Thanks,3,1,281.0.0.19.105,2023-05-06 22:28:11,,
65cb85ad-d0b6-42c0-93fb-87998b304519,Fighter Ma Indain,instagram acuunt opan nhi ho rha Feedback Google Translate,2,0,281.0.0.19.105,2023-05-06 22:28:05,,
56c92c5a-e15a-4339-8399-c94579435815,Rebecca Chakraborty,Why messages getting send required chatsit important urgentplease fix fastwhy I able install insta another mobile Why showing refreshing Check fastNow I able update instahelp please,2,0,275.0.0.27.98,2023-05-06 22:27:45,,
cca24a7e-737b-4fd5-b037-3dec872749a5,R Vv,Perfect tool,5,0,,2023-05-06 22:27:44,,
515d05d1-2217-419f-aebd-f6c9242b045f,Abhay Pandit,To good,5,0,,2023-05-06 22:27:43,,
28592497-66cb-4385-aa87-3ae2c4f3e2c9,Subrata Kumar Mondal,Instagram everyoneIt fearful communitiesEven comment community guidelinesit removedWhereas comments people literally giving hate speechesdeath threats slangs arent removed also I reportedI think I need create lot fake accounts report This Instagram totally heck becoming cyber bullying platform,5,0,280.0.0.18.114,2023-05-06 22:27:31,,
2a012a30-843f-408e-9f2f-f33a038c20d4,Akash Jadhav,Cool,5,0,281.0.0.19.105,2023-05-06 22:27:31,,
e53e5b12-24e5-4dae-a26f-ad92136f2b8f,Kamala,Nice app,5,0,,2023-05-06 22:26:37,,
9150d8bb-21f7-4c95-820e-1d8098a9a6bd,Harsh Kardam,Harshkardam,5,0,266.0.0.19.106,2023-05-06 22:26:13,,
bede35b4-23e6-4dbe-a3fc-293d278136ac,Deepanshu Raghav,Thats deduct one star girls talking,4,0,278.0.0.21.117,2023-05-06 22:25:47,,
24572fca-3c02-418c-b46f-9147d85ee132,Jannat Irfan,Insta best,3,0,279.0.0.23.112,2023-05-06 22:25:30,,
42bc5fa1-fe54-475b-b9a7-f20ab5be5049,Gengaara Hype,Update hi ngai ngun eeee,5,0,,2023-05-06 22:25:24,,
77de40b3-95cd-4768-bed9-548104ac5359,Renu Kesharwani,Nice,5,0,,2023-05-06 22:25:20,,
5412f818-238c-4c91-aaf0-22b74aea98a7,Aashis Yadav,Mast,5,0,267.0.0.18.93,2023-05-06 22:25:11,,
a17cbe35-cf35-4478-982c-556176876222,Anchal Dharmi,👏👏👏,5,0,279.0.0.23.112,2023-05-06 22:24:38,,
2a8d4380-ea9f-4ead-a471-bb99a176132b,Ruksar Ansari,Nice,5,0,281.0.0.19.105,2023-05-06 22:24:29,,
574f6956-2cd6-4afa-a6e7-f591bc8eb18c,Murugaperumal P,Very good,5,0,279.0.0.23.112,2023-05-06 22:23:25,,
9af41169-a934-45b1-8393-9182c76b1a0f,tamim Pathan,Nice app,5,0,,2023-05-06 22:23:23,,
b8ad5a2e-49db-4fc9-b558-32409cd660ef,Pradip Shinde,Indian popular aap,5,0,,2023-05-06 22:22:35,,
e5bc485d-336e-4dec-b221-259af430d695,ABHISHEK CHOUDHARY,Mai iss app se sirf ek glitch se pareshan hu Aur wo h new wala message section bhai swipe reply ka option hi nahi aata kab sb ko dega ye pata nahi Mere abhi Tak nahi aaya 🤬😡,1,0,282.0.0.0.86,2023-05-06 22:22:30,,
10769c72-6af7-4b00-a8b0-d5e0204a1716,vip robiul,dj,5,0,278.0.0.21.117,2023-05-06 22:22:29,,
48ba9f2b-e17c-4f5e-a4fb-0f0ee4f588e9,sunil joliya,Osm,5,0,,2023-05-06 22:22:19,,
4f024515-7b64-459e-b781-a573bfaca41c,Salih Madari,Nn,4,0,281.0.0.19.105,2023-05-06 22:22:10,,
ca98368e-d9a9-4da1-98f6-3c7ef2ddf7c2,Nisha Yadav,It special good,5,0,280.0.0.18.114,2023-05-06 22:20:59,,
aa9d9e8e-bc32-42ef-b63a-8349cabba8c7,Seyoung,I cant change profile picture update It says error How come back normal,4,0,281.0.0.19.105,2023-05-06 22:20:44,,
de961cf6-80c3-420c-92e4-cffd567a198f,Official Unlimited,Great,5,0,,2023-05-06 22:20:40,,
7ce92e10-3dd7-4e97-9442-776346928feb,Vijay yadav,When I use app understand save thing stories Hamen emotional feeling ke tahat I CG help help help Hindi sad kind filters activities I use Instagram Instagram many types hackers Mila isliye Mujhe yah aap bahut Achcha Laga Kyunki Ham ismein Jab Devaki Hota Hai Tu Hamare sath mein rehte per please ke Hamen maja Aat,5,0,279.0.0.23.112,2023-05-06 22:20:37,,
31917da4-2088-4069-bcdc-1b975504e9bb,Manisha Yadav,Superb,5,0,,2023-05-06 22:20:27,,
755fab78-0382-4d71-86aa-3c031294e62d,Dani Park,I see ads content 1200 people I follow Also changed back x weeks ago time format super inconvenient heres memory 346 weeks ago I math genius process Thanks thanks If aint broke dont fix ㅠㅅㅠ,1,6,281.0.0.19.105,2023-05-06 22:19:35,,
e557fc3c-128d-4253-9da0-354e4318daac,Satesha Sati,Good,4,0,,2023-05-06 22:19:30,,
c277e92a-f0a7-49ff-aaf1-0425dd127381,ROHAN Kumar,Super 👀,5,0,281.0.0.19.105,2023-05-06 22:19:28,,
aca0364f-254b-45a1-a05c-092d4cce9ee5,Ajay Gond,Good,5,0,280.0.0.18.114,2023-05-06 22:19:28,,
4410f779-95ab-4c2a-a80f-65b0cebc02b7,mathi gayutri,12,3,0,281.0.0.19.105,2023-05-06 22:19:11,,
7d66db2a-c457-487d-9a75-6884a051618c,King Sycho,Great app,5,0,272.0.0.16.73,2023-05-06 22:18:39,,
b71ee964-f836-4707-abea-0a5d81e165f3,Suman Sareen,Op,5,0,281.0.0.19.105,2023-05-06 22:17:58,,
af006006-0361-4f68-8ff2-3ce077a96ff4,Francesco “Trampled By Turtles” Ciancio,Awesome fun community,5,0,281.0.0.19.105,2023-05-06 22:17:50,,
